category,model,url,spec_key,spec_value,found
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Lock,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Refrigerant,R600a,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Thermostat,RoHS Certified,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Capillary,Copper,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Polyurethane foam blowing agent,Cyclopentene [Eco-friendly (100% CFC & HCFC Free) Green Technology],yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Recommended voltage stabilizer capacity,V 05.01-Low Voltage(90~300V) For V05.01-Wide Voltage Range (90Vac - 300Vac). Voltage stabilizer is not required.,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Refrigerator Compartment,,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Shelf (Material/No.),Wire/2,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Door Basket,GPPS/3,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Interior Lamp,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Vegetable Crisper,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Vegetable Crisper Cover,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Egg Tray,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Freezer Compartment,,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Drawer,No,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Net Dimensions,,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Width/mm,555,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Depth/mm,630,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Height/mm,1675,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Packaging Dimensions,,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Width/mm,580,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Depth/mm,645,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Height/mm,1725,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Weight/Kg - Net/Packing,50.5/55.5 ± 2,yes
direct-cool-refrigerator,MFB-B5X-GDSH-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdsh-xx-inverter,Loading Capacity- 40HQ/ 40Ft/ 20Ft,97/ 72/ 36,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Type,Direct Cool,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Capacity,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Gross Volume,250 Ltr.,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Net Volume,274 Ltr.,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Net Weight,54.5 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Gross Weight,59.5 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Performance,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,"Climatic Type (SN, N, ST, T)",N~ST,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Rated Voltage/ Hz,220 ~ 240/ 50,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Compressor Input Power (Watt),V 01.01-97.4 V 02.01-97.4 V 03.01-97.4 V 03.02-97.4,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Compressor Type,RSCR,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Cooling Effect,Freezer Cabinet Less than -18℃ Refrigerator Cabinet 0℃ to +5℃,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,General Features,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Temperature Control (Electronic/  Mechanical),Mechanical,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Defrosting (Automatic/ Manual),Manual,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Handle (Recessed/ Grip),Recessed/ Grip,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Lock,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Refrigerant,R600a,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Thermostat,RoHS Certified,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Capillary,Copper,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Polyurethane foam blowing agent,Cyclopentene [Eco-friendly (100% CFC & HCFC Free) Green Technology],yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Recommended voltage stabilizer capacity,"V 01.01, V 02.01-Low Voltage(140~260V) For V01.01, V 02.01-Wide Voltage Range (140Vac - 260Vac). Voltage stabilizer is not required. In case of voltages beyond this range, 1000VA is   recommended. V 03.01, V 03.02-Low Voltage(150~260V) For V 03.01, V 03.02 - Wide Voltage Range (150Vac -   260Vac). Voltage stabilizer is not required. In case of voltages beyond this range, 1000VA is   recommended.",yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Refrigerator Compartment,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Door Basket,GPPS/3,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Interior Lamp,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Vegetable Crisper,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Vegetable Crisper Cover,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Egg Tray,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Freezer Compartment,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Drawer,No,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Net Dimensions,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Width/mm,555 mm,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Depth/mm,630 mm,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Height/mm,1675 mm,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Packaging,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Width/mm,580 mm,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Depth/mm,645 mm,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Height/mm,1725 mm,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx,Loading Capacity- 40HQ/ 40Ft/ 20Ft,97/ 72/ 36,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Cooling Features,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Type,Direct Cool,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Capacity,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Gross Volume,250 Ltr.,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Net Volume,244 Ltr.,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Net Weight,54.5 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Gross Weight,59.5 ± 2 Kg,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Performance,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,"Climatic Type (SN, N, ST, T)",T,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Rated Voltage/ Hz,220 ~ 240/ 50,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Compressor Input Power (Watt),V 05.01- 57~125,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Compressor Type,BLDC Inverter,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Cooling Effect,Freezer Cabinet Less than -18℃ Refrigerator Cabinet 0℃ to +5℃,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,General Features,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Temperature Control (Electronic/  Mechanical),Mechanical,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Defrosting (Automatic/ Manual):,Manual,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Handle (Recessed/ Grip),Recessed/Grip,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Lock,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Refrigerant,R600a,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Thermostat,RoHS Certified,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Capillary,Copper,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Polyurethane foam blowing agent,Cyclopentene [Eco-friendly (100% CFC & HCFC Free) Green Technology],yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Recommended voltage stabilizer capacity,V 05.01-Low Voltage(90~300V) For V05.01-Wide Voltage Range (90Vac - 300Vac). Voltage stabilizer is not required.,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Refrigerator Compartment,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Shelf (Material/No.),Wire/2,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Door Basket,GPPS/3,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Interior Lamp,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Vegetable Crisper,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Vegetable Crisper Cover,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Egg Tray,Yes,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Freezer Compartment,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Shelf (Material/ No.),Wire/2,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Drawer,No,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Net Dimensions,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Width/mm,555,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Depth/mm,630,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Height/mm,1675,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Packaging Dimensions,,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Width/mm,580,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Depth/mm,645,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Height/mm,1725,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Weight/Kg - Net/Packing,50.5/55.5 ± 2,yes
direct-cool-refrigerator,MFB-B5X-GDXX-XX (Inverter),http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfb-b5x-gdxx-xx-inverter,Loading Capacity- 40HQ/ 40Ft/ 20Ft,97/ 72/ 36,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Cooling Features,,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Type,Direct Cool,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Capacity,,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,"Gross Volume (Outer Dimension, Manufacturer declared)",244 Ltr.,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Net Volume,220 Ltr.,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Performance,,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,"Climatic Type (SN, N, ST, T)",N~ST,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Rated Operating Voltage and Frequency,220-240V~ and 50Hz,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Compressor Input Power (Watt),V 0501- 119 V 0601-108.6 V 0701-108.6,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Compressor Type,RSCR,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Cooling Effect,Freezer Cabinet Less than -18℃ Refrigerator Cabinet 0℃ to +5℃,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Energy Rating,5 star (BDS 1850:2012),yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,General Features,,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Temperature Control (Electronic/  Mechanical),Mechanical,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Defrosting (Automatic/ Manual),Manual,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Reversible Door,No,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Handle (Recessed/ Grip),Recessed,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Lock,Yes,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Refrigerant,"V
  0501-R134a V 0601-R600a V 0701-R600a",yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Thermostat,RoHS Certified,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Capillary,Copper,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Polyurethane foam blowing agent,Cyclopentene [Eco-friendly (100% CFC & HCFC Free) Green Technology],yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Recommended voltage stabilizer capacity,"V
  05.01: 1000VA V 06.01: No Need to use voltage stabilizer. V 0701 : No Need to use voltage stabilizer If out of voltage range(145V-260V), then suggested voltage stabilizer
  capacity is 1000VA.",yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Refrigerator Compartment,,yes
direct-cool-refrigerator,MFA-B4D-GDEH-XX,http://marcelbd.com/refrigerator-freezer/direct-cool-refrigerator/mfa-b4d-gdeh-xx,Shelf (Material/No.),Wire/3,yes
